Site,Year,Sex,Survival,SVL,Mass,Log10 SVL,Log10  Mass,Ln SVL,Ln Mass,Ri Condition,Mi Condition,Std SVL,Std Mass,Std Ri Condition,Std Mi Condition,Relative W
Heron Cay,2009,f,0,44,1.4,1.643452676,0.380211242,3.784189634,0.336472237,-0.026351228,1.250516955,0.520059435,-0.093959732,-0.902439305,-0.944988702,0
Heron Cay,2009,f,1,43,1.3,1.633468456,0.361727836,3.761200116,0.262364264,-0.022521615,1.292948223,0.024764735,-0.429530201,-0.771288198,-0.699721254,3.003003003
Heron Cay,2009,f,1,42,1.2,1.62324929,0.342422681,3.737669618,0.182321557,-0.018988692,1.332274221,-0.470529965,-0.765100671,-0.650297688,-0.472403345,3.003003003
Heron Cay,2009,f,0,42,1.2,1.62324929,0.342422681,3.737669618,0.182321557,-0.018988692,1.332274221,-0.470529965,-0.765100671,-0.650297688,-0.472403345,0
Heron Cay,2009,f,0,41,1.1,1.612783857,0.322219295,3.713572067,0.09531018,-0.015803633,1.366881817,-0.965824666,-1.100671141,-0.541220298,-0.272359442,0
Heron Cay,2009,f,0,41,1.1,1.612783857,0.322219295,3.713572067,0.09531018,-0.015803633,1.366881817,-0.965824666,-1.100671141,-0.541220298,-0.272359442,0
Heron Cay,2009,f,0,45,1.6,1.653212514,0.414973348,3.80666249,0.470003629,-0.013400681,1.286631832,1.015354136,0.577181208,-0.45892742,-0.736232184,0
Heron Cay,2009,f,1,40,1,1.602059991,0.301029996,3.688879454,0,-0.013026935,1.394672866,-1.461119366,-1.436241611,-0.446127926,-0.111717535,3.003003003
Heron Cay,2009,f,0,40,1,1.602059991,0.301029996,3.688879454,0,-0.013026935,1.394672866,-1.461119366,-1.436241611,-0.446127926,-0.111717535,0
Heron Cay,2009,f,0,44,1.5,1.643452676,0.397940009,3.784189634,0.405465108,-0.008622461,1.339839594,0.520059435,0.241610738,-0.295289752,-0.428672866,0
Heron Cay,2009,f,0,44,1.5,1.643452676,0.397940009,3.784189634,0.405465108,-0.008622461,1.339839594,0.520059435,0.241610738,-0.295289752,-0.428672866,0
Heron Cay,2009,f,1,43,1.4,1.633468456,0.380211242,3.761200116,0.336472237,-0.00403821,1.392405779,0.024764735,-0.093959732,-0.138294853,-0.124822088,3.003003003
Heron Cay,2009,f,0,43,1.4,1.633468456,0.380211242,3.761200116,0.336472237,-0.00403821,1.392405779,0.024764735,-0.093959732,-0.138294853,-0.124822088,0
Heron Cay,2009,f,0,43,1.4,1.633468456,0.380211242,3.761200116,0.336472237,-0.00403821,1.392405779,0.024764735,-0.093959732,-0.138294853,-0.124822088,0
Heron Cay,2009,f,0,43,1.4,1.633468456,0.380211242,3.761200116,0.336472237,-0.00403821,1.392405779,0.024764735,-0.093959732,-0.138294853,-0.124822088,0
Heron Cay,2009,f,1,46,1.8,1.662757832,0.447158031,3.828641396,0.587786665,-0.002548143,1.306118116,1.510648836,1.248322148,-0.087265155,-0.623594706,3.003003003
Heron Cay,2009,f,1,46,1.8,1.662757832,0.447158031,3.828641396,0.587786665,-0.002548143,1.306118116,1.510648836,1.248322148,-0.087265155,-0.623594706,3.003003003
Heron Cay,2009,f,0,46,1.8,1.662757832,0.447158031,3.828641396,0.587786665,-0.002548143,1.306118116,1.510648836,1.248322148,-0.087265155,-0.623594706,0
Heron Cay,2009,f,1,42,1.3,1.62324929,0.361727836,3.737669618,0.262364264,0.000316463,1.443297073,-0.470529965,-0.429530201,0.010837764,0.169347243,3.003003003
Heron Cay,2009,f,1,42,1.3,1.62324929,0.361727836,3.737669618,0.262364264,0.000316463,1.443297073,-0.470529965,-0.429530201,0.010837764,0.169347243,3.003003003
Heron Cay,2009,f,0,42,1.3,1.62324929,0.361727836,3.737669618,0.262364264,0.000316463,1.443297073,-0.470529965,-0.429530201,0.010837764,0.169347243,0
Heron Cay,2009,f,0,45,1.7,1.653212514,0.431363764,3.80666249,0.530628251,0.002989736,1.367046322,1.015354136,0.912751678,0.102388203,-0.271408545,0
Heron Cay,2009,f,0,45,1.7,1.653212514,0.431363764,3.80666249,0.530628251,0.002989736,1.367046322,1.015354136,0.912751678,0.102388203,-0.271408545,0
Heron Cay,2009,f,0,41,1.2,1.612783857,0.342422681,3.713572067,0.182321557,0.004399753,1.4911438,-0.965824666,-0.765100671,0.150676486,0.445917918,0
Heron Cay,2009,f,0,41,1.2,1.612783857,0.342422681,3.713572067,0.182321557,0.004399753,1.4911438,-0.965824666,-0.765100671,0.150676486,0.445917918,0
Heron Cay,2009,f,0,41,1.2,1.612783857,0.342422681,3.713572067,0.182321557,0.004399753,1.4911438,-0.965824666,-0.765100671,0.150676486,0.445917918,0
Heron Cay,2009,f,0,40,1.1,1.602059991,0.322219295,3.688879454,0.09531018,0.008162364,1.534140153,-1.461119366,-1.100671141,0.279533001,0.694451752,0
Heron Cay,2009,f,1,44,1.6,1.643452676,0.414973348,3.784189634,0.470003629,0.008410879,1.429162234,0.520059435,0.577181208,0.288043786,0.08764297,3.003003003
Heron Cay,2009,f,1,44,1.6,1.643452676,0.414973348,3.784189634,0.470003629,0.008410879,1.429162234,0.520059435,0.577181208,0.288043786,0.08764297,3.003003003
Heron Cay,2009,f,0,44,1.6,1.643452676,0.414973348,3.784189634,0.470003629,0.008410879,1.429162234,0.520059435,0.577181208,0.288043786,0.08764297,0
Heron Cay,2009,f,0,44,1.6,1.643452676,0.414973348,3.784189634,0.470003629,0.008410879,1.429162234,0.520059435,0.577181208,0.288043786,0.08764297,0
Heron Cay,2009,f,0,44,1.6,1.643452676,0.414973348,3.784189634,0.470003629,0.008410879,1.429162234,0.520059435,0.577181208,0.288043786,0.08764297,0
Heron Cay,2009,f,0,44,1.6,1.643452676,0.414973348,3.784189634,0.470003629,0.008410879,1.429162234,0.520059435,0.577181208,0.288043786,0.08764297,0
Heron Cay,2009,f,1,39,1,1.591064607,0.301029996,3.663561646,0,0.011545859,1.569913678,-1.956414066,-1.436241611,0.39540613,0.901235134,3.003003003
Heron Cay,2009,f,0,39,1,1.591064607,0.301029996,3.663561646,0,0.011545859,1.569913678,-1.956414066,-1.436241611,0.39540613,0.901235134,0
Heron Cay,2009,f,0,39,1,1.591064607,0.301029996,3.663561646,0,0.011545859,1.569913678,-1.956414066,-1.436241611,0.39540613,0.901235134,0
Heron Cay,2009,f,0,46,1.9,1.662757832,0.462397998,3.828641396,0.641853886,0.012691824,1.378680233,1.510648836,1.583892617,0.434651508,-0.2041605,0
Heron Cay,2009,f,0,43,1.5,1.633468456,0.397940009,3.761200116,0.405465108,0.013690557,1.491863334,0.024764735,0.241610738,0.468854701,0.450077077,0
Heron Cay,2009,f,0,43,1.5,1.633468456,0.397940009,3.761200116,0.405465108,0.013690557,1.491863334,0.024764735,0.241610738,0.468854701,0.450077077,0
Heron Cay,2009,f,1,45,1.8,1.653212514,0.447158031,3.80666249,0.587786665,0.018784003,1.447460811,1.015354136,1.248322148,0.643287764,0.193415093,3.003003003
Heron Cay,2009,f,1,45,1.8,1.653212514,0.447158031,3.80666249,0.587786665,0.018784003,1.447460811,1.015354136,1.248322148,0.643287764,0.193415093,3.003003003
Heron Cay,2009,f,0,45,1.8,1.653212514,0.447158031,3.80666249,0.587786665,0.018784003,1.447460811,1.015354136,1.248322148,0.643287764,0.193415093,0
Heron Cay,2009,f,0,42,1.4,1.62324929,0.380211242,3.737669618,0.336472237,0.018799868,1.554319925,-0.470529965,-0.093959732,0.64383111,0.811097831,0
Heron Cay,2009,f,0,42,1.4,1.62324929,0.380211242,3.737669618,0.336472237,0.018799868,1.554319925,-0.470529965,-0.093959732,0.64383111,0.811097831,0
Heron Cay,2009,f,0,42,1.4,1.62324929,0.380211242,3.737669618,0.336472237,0.018799868,1.554319925,-0.470529965,-0.093959732,0.64383111,0.811097831,0
Heron Cay,2009,f,0,44,1.7,1.643452676,0.431363764,3.784189634,0.530628251,0.024801295,1.518484873,0.520059435,0.912751678,0.849359408,0.603958806,0
Heron Cay,2009,f,0,44,1.7,1.643452676,0.431363764,3.784189634,0.530628251,0.024801295,1.518484873,0.520059435,0.912751678,0.849359408,0.603958806,0
Heron Cay,2009,f,1,46,2,1.662757832,0.477121255,3.828641396,0.693147181,0.027415081,1.451242351,1.510648836,1.919463087,0.938872632,0.215273705,3.003003003
Heron Cay,2009,f,1,40,1.2,1.602059991,0.342422681,3.688879454,0.182321557,0.02836575,1.67360744,-1.461119366,-0.765100671,0.971429785,1.500621039,3.003003003
Heron Cay,2009,f,0,43,1.6,1.633468456,0.414973348,3.761200116,0.470003629,0.030723897,1.59132089,0.024764735,0.577181208,1.052188238,1.024976243,0
Heron Cay,2009,f,0,40,1.22,1.602059991,0.346352974,3.688879454,0.198850859,0.032296043,1.701500897,-1.461119366,-0.697986577,1.106028882,1.661854896,0
Heron Cay,2009,f,1,45,1.9,1.653212514,0.462397998,3.80666249,0.641853886,0.034023969,1.527875301,1.015354136,1.583892617,1.165204427,0.658238732,3.003003003
Heron Cay,2009,f,0,45,1.9,1.653212514,0.462397998,3.80666249,0.641853886,0.034023969,1.527875301,1.015354136,1.583892617,1.165204427,0.658238732,0
Heron Cay,2009,f,0,45,1.9,1.653212514,0.462397998,3.80666249,0.641853886,0.034023969,1.527875301,1.015354136,1.583892617,1.165204427,0.658238732,0
Heron Cay,2009,f,0,41,1.4,1.612783857,0.380211242,3.713572067,0.336472237,0.042188314,1.739667766,-0.965824666,-0.093959732,1.444805283,1.882472639,0
Heron Cay,2009,f,1,40,1.3,1.602059991,0.361727836,3.688879454,0.262364264,0.047670905,1.813074726,-1.461119366,-0.429530201,1.632565237,2.306790326,3.003003003
Heron Cay,2009,f,0,45,2,1.653212514,0.477121255,3.80666249,0.693147181,0.048747226,1.60828979,1.015354136,1.919463087,1.669425551,1.123062371,0
Heron Cay,2009,f,1,42,1.6,1.62324929,0.414973348,3.737669618,0.470003629,0.053561975,1.776365628,-0.470529965,0.577181208,1.834314201,2.094599008,3.003003003
Heron Cay,2009,f,0,42,1.6,1.62324929,0.414973348,3.737669618,0.470003629,0.053561975,1.776365628,-0.470529965,0.577181208,1.834314201,2.094599008,0
Heron Cay,2009,f,1,43,1.8,1.633468456,0.447158031,3.761200116,0.587786665,0.06290858,1.790236001,0.024764735,1.248322148,2.154403422,2.174774574,3.003003003
Mystery Cay,2009,f,0,42,1.1,1.62324929,0.322219295,3.737669618,0.09531018,-0.051450116,1.159583126,-0.264417845,-1.162629758,-1.786462347,-1.534201584,0
Mystery Cay,2009,f,0,42,1.1,1.62324929,0.322219295,3.737669618,0.09531018,-0.051450116,1.159583126,-0.264417845,-1.162629758,-1.786462347,-1.534201584,0
Mystery Cay,2009,f,0,42,1.1,1.62324929,0.322219295,3.737669618,0.09531018,-0.051450116,1.159583126,-0.264417845,-1.162629758,-1.786462347,-1.534201584,0
Mystery Cay,2009,f,0,41,1,1.612783857,0.301029996,3.713572067,0,-0.049500885,1.177316458,-0.808487486,-1.508650519,-1.718780721,-1.431696774,0
Mystery Cay,2009,f,1,40,0.9,1.602059991,0.278753601,3.688879454,-0.105360516,-0.048067371,1.186600829,-1.352557127,-1.85467128,-1.669005921,-1.378029889,3.703703704
Mystery Cay,2009,f,0,45,1.5,1.653212514,0.397940009,3.80666249,0.405465108,-0.041976531,1.152442011,1.367791077,0.221453287,-1.45751844,-1.575479705,0
Mystery Cay,2009,f,1,44,1.4,1.643452676,0.380211242,3.784189634,0.336472237,-0.038126805,1.192352625,0.823721436,-0.124567474,-1.323847399,-1.344782513,3.703703704
Mystery Cay,2009,f,0,44,1.4,1.643452676,0.380211242,3.784189634,0.336472237,-0.038126805,1.192352625,0.823721436,-0.124567474,-1.323847399,-1.344782513,0
Mystery Cay,2009,f,0,43,1.3,1.633468456,0.361727836,3.761200116,0.262364264,-0.034535617,1.230262204,0.279651795,-0.470588235,-1.199153379,-1.125652002,0
Mystery Cay,2009,f,0,43,1.3,1.633468456,0.361727836,3.761200116,0.262364264,-0.034535617,1.230262204,0.279651795,-0.470588235,-1.199153379,-1.125652002,0
Mystery Cay,2009,f,0,43,1.3,1.633468456,0.361727836,3.761200116,0.262364264,-0.034535617,1.230262204,0.279651795,-0.470588235,-1.199153379,-1.125652002,0
Mystery Cay,2009,f,1,42,1.2,1.62324929,0.342422681,3.737669618,0.182321557,-0.031246729,1.264999774,-0.264417845,-0.816608997,-1.084955885,-0.924856799,3.703703704
Mystery Cay,2009,f,0,42,1.2,1.62324929,0.342422681,3.737669618,0.182321557,-0.031246729,1.264999774,-0.264417845,-0.816608997,-1.084955885,-0.924856799,0
Mystery Cay,2009,f,0,42,1.2,1.62324929,0.342422681,3.737669618,0.182321557,-0.031246729,1.264999774,-0.264417845,-0.816608997,-1.084955885,-0.924856799,0
Mystery Cay,2009,f,1,40,1,1.602059991,0.301029996,3.688879454,0,-0.025790976,1.318445366,-1.352557127,-1.508650519,-0.895519994,-0.615922741,3.703703704
Mystery Cay,2009,f,0,40,1,1.602059991,0.301029996,3.688879454,0,-0.025790976,1.318445366,-1.352557127,-1.508650519,-0.895519994,-0.615922741,0
Mystery Cay,2009,f,0,45,1.6,1.653212514,0.414973348,3.80666249,0.470003629,-0.024943192,1.229271479,1.367791077,0.567474048,-0.866083047,-1.131378737,0
Mystery Cay,2009,f,0,44,1.5,1.643452676,0.397940009,3.784189634,0.405465108,-0.020398038,1.27752067,0.823721436,0.221453287,-0.708265213,-0.852481677,0
Mystery Cay,2009,f,1,43,1.4,1.633468456,0.380211242,3.761200116,0.336472237,-0.016052212,1.324897758,0.279651795,-0.124567474,-0.55736846,-0.578625677,3.703703704
Mystery Cay,2009,f,0,43,1.4,1.633468456,0.380211242,3.761200116,0.336472237,-0.016052212,1.324897758,0.279651795,-0.124567474,-0.55736846,-0.578625677,0
Mystery Cay,2009,f,0,43,1.4,1.633468456,0.380211242,3.761200116,0.336472237,-0.016052212,1.324897758,0.279651795,-0.124567474,-0.55736846,-0.578625677,0
Mystery Cay,2009,f,0,43,1.4,1.633468456,0.380211242,3.761200116,0.336472237,-0.016052212,1.324897758,0.279651795,-0.124567474,-0.55736846,-0.578625677,0
Mystery Cay,2009,f,0,42,1.3,1.62324929,0.361727836,3.737669618,0.262364264,-0.011941574,1.370416422,-0.264417845,-0.470588235,-0.414637996,-0.315512014,0
Mystery Cay,2009,f,1,45,1.7,1.653212514,0.431363764,3.80666249,0.530628251,-0.008552776,1.306100946,1.367791077,0.91349481,-0.296971374,-0.687277769,3.703703704
Mystery Cay,2009,f,0,45,1.7,1.653212514,0.431363764,3.80666249,0.530628251,-0.008552776,1.306100946,1.367791077,0.91349481,-0.296971374,-0.687277769,0
Mystery Cay,2009,f,0,45,1.7,1.653212514,0.431363764,3.80666249,0.530628251,-0.008552776,1.306100946,1.367791077,0.91349481,-0.296971374,-0.687277769,0
Mystery Cay,2009,f,1,41,1.2,1.612783857,0.342422681,3.713572067,0.182321557,-0.0081082,1.41277975,-0.808487486,-0.816608997,-0.281534709,-0.070637285,3.703703704
Mystery Cay,2009,f,0,41,1.2,1.612783857,0.342422681,3.713572067,0.182321557,-0.0081082,1.41277975,-0.808487486,-0.816608997,-0.281534709,-0.070637285,0
Mystery Cay,2009,f,0,41,1.2,1.612783857,0.342422681,3.713572067,0.182321557,-0.0081082,1.41277975,-0.808487486,-0.816608997,-0.281534709,-0.070637285,0
Mystery Cay,2009,f,0,41,1.2,1.612783857,0.342422681,3.713572067,0.182321557,-0.0081082,1.41277975,-0.808487486,-0.816608997,-0.281534709,-0.070637285,0
Mystery Cay,2009,f,0,41,1.2,1.612783857,0.342422681,3.713572067,0.182321557,-0.0081082,1.41277975,-0.808487486,-0.816608997,-0.281534709,-0.070637285,0
Mystery Cay,2009,f,0,40,1.1,1.602059991,0.322219295,3.688879454,0.09531018,-0.004601677,1.450289902,-1.352557127,-1.162629758,-0.159780443,0.146184406,0
Mystery Cay,2009,f,0,44,1.6,1.643452676,0.414973348,3.784189634,0.470003629,-0.003364699,1.362688715,0.823721436,0.567474048,-0.11682982,-0.36018084,0
Mystery Cay,2009,f,0,44,1.6,1.643452676,0.414973348,3.784189634,0.470003629,-0.003364699,1.362688715,0.823721436,0.567474048,-0.11682982,-0.36018084,0
Mystery Cay,2009,f,0,39,1,1.591064607,0.301029996,3.663561646,0,-0.001480753,1.48073034,-1.896626768,-1.508650519,-0.051415023,0.322140692,0
Mystery Cay,2009,f,0,39,1,1.591064607,0.301029996,3.663561646,0,-0.001480753,1.48073034,-1.896626768,-1.508650519,-0.051415023,0.322140692,0
Mystery Cay,2009,f,0,46,1.9,1.662757832,0.462397998,3.828641396,0.641853886,0.001377256,1.319824363,1.911860718,1.605536332,0.047821404,-0.607951657,0
Mystery Cay,2009,f,1,43,1.5,1.633468456,0.397940009,3.761200116,0.405465108,0.001676555,1.419533312,0.279651795,0.221453287,0.058213727,-0.031599353,3.703703704
Mystery Cay,2009,f,1,43,1.5,1.633468456,0.397940009,3.761200116,0.405465108,0.001676555,1.419533312,0.279651795,0.221453287,0.058213727,-0.031599353,3.703703704
Mystery Cay,2009,f,1,43,1.5,1.633468456,0.397940009,3.761200116,0.405465108,0.001676555,1.419533312,0.279651795,0.221453287,0.058213727,-0.031599353,3.703703704
Mystery Cay,2009,f,0,43,1.5,1.633468456,0.397940009,3.761200116,0.405465108,0.001676555,1.419533312,0.279651795,0.221453287,0.058213727,-0.031599353,0
Mystery Cay,2009,f,0,43,1.5,1.633468456,0.397940009,3.761200116,0.405465108,0.001676555,1.419533312,0.279651795,0.221453287,0.058213727,-0.031599353,0
Mystery Cay,2009,f,1,42,1.4,1.62324929,0.380211242,3.737669618,0.336472237,0.006541831,1.475833069,-0.264417845,-0.124567474,0.227146923,0.293832771,3.703703704
Mystery Cay,2009,f,1,42,1.4,1.62324929,0.380211242,3.737669618,0.336472237,0.006541831,1.475833069,-0.264417845,-0.124567474,0.227146923,0.293832771,3.703703704
Mystery Cay,2009,f,0,42,1.4,1.62324929,0.380211242,3.737669618,0.336472237,0.006541831,1.475833069,-0.264417845,-0.124567474,0.227146923,0.293832771,0
Mystery Cay,2009,f,0,42,1.4,1.62324929,0.380211242,3.737669618,0.336472237,0.006541831,1.475833069,-0.264417845,-0.124567474,0.227146923,0.293832771,0
Mystery Cay,2009,f,0,42,1.4,1.62324929,0.380211242,3.737669618,0.336472237,0.006541831,1.475833069,-0.264417845,-0.124567474,0.227146923,0.293832771,0
Mystery Cay,2009,f,0,42,1.4,1.62324929,0.380211242,3.737669618,0.336472237,0.006541831,1.475833069,-0.264417845,-0.124567474,0.227146923,0.293832771,0
Mystery Cay,2009,f,1,45,1.8,1.653212514,0.447158031,3.80666249,0.587786665,0.007241492,1.382930413,1.367791077,1.259515571,0.251440681,-0.243176801,3.703703704
Mystery Cay,2009,f,1,45,1.8,1.653212514,0.447158031,3.80666249,0.587786665,0.007241492,1.382930413,1.367791077,1.259515571,0.251440681,-0.243176801,3.703703704
Mystery Cay,2009,f,0,41,1.3,1.612783857,0.361727836,3.713572067,0.262364264,0.011196956,1.530511396,-0.808487486,-0.470588235,0.38878318,0.60989246,0
Mystery Cay,2009,f,0,41,1.3,1.612783857,0.361727836,3.713572067,0.262364264,0.011196956,1.530511396,-0.808487486,-0.470588235,0.38878318,0.60989246,0
Mystery Cay,2009,f,1,40,1.2,1.602059991,0.342422681,3.688879454,0.182321557,0.015601709,1.582134439,-1.352557127,-0.816608997,0.541726019,0.908291554,3.703703704
Mystery Cay,2009,f,1,40,1.2,1.602059991,0.342422681,3.688879454,0.182321557,0.015601709,1.582134439,-1.352557127,-0.816608997,0.541726019,0.908291554,3.703703704
Mystery Cay,2009,f,0,46,2,1.662757832,0.477121255,3.828641396,0.693147181,0.016100513,1.389288803,1.911860718,1.951557093,0.559045599,-0.206423101,0
Mystery Cay,2009,f,1,43,1.6,1.633468456,0.414973348,3.761200116,0.470003629,0.018709895,1.514168866,0.279651795,0.567474048,0.649649119,0.515426972,3.703703704
Mystery Cay,2009,f,0,43,1.6,1.633468456,0.414973348,3.761200116,0.470003629,0.018709895,1.514168866,0.279651795,0.567474048,0.649649119,0.515426972,0
Mystery Cay,2009,f,0,43,1.6,1.633468456,0.414973348,3.761200116,0.470003629,0.018709895,1.514168866,0.279651795,0.567474048,0.649649119,0.515426972,0
Mystery Cay,2009,f,0,43,1.6,1.633468456,0.414973348,3.761200116,0.470003629,0.018709895,1.514168866,0.279651795,0.567474048,0.649649119,0.515426972,0
Mystery Cay,2009,f,0,39,1.1,1.591064607,0.322219295,3.663561646,0.09531018,0.019708546,1.628803374,-1.896626768,-1.162629758,0.684324528,1.178054184,0
Mystery Cay,2009,f,0,45,1.9,1.653212514,0.462397998,3.80666249,0.641853886,0.022481458,1.459759881,1.367791077,1.605536332,0.780606186,0.200924166,0
Mystery Cay,2009,f,0,42,1.5,1.62324929,0.397940009,3.737669618,0.405465108,0.024270598,1.581249717,-0.264417845,0.221453287,0.84272911,0.903177556,0
Mystery Cay,2009,f,0,42,1.5,1.62324929,0.397940009,3.737669618,0.405465108,0.024270598,1.581249717,-0.264417845,0.221453287,0.84272911,0.903177556,0
Mystery Cay,2009,f,1,44,1.8,1.643452676,0.447158031,3.784189634,0.587786665,0.028819985,1.533024804,0.823721436,1.259515571,1.000693908,0.624420832,3.703703704
Mystery Cay,2009,f,0,48,2.4,1.681241237,0.531478917,3.871201011,0.875468737,0.029592326,1.371599653,3,3.335640138,1.027511331,-0.308672525,0
Mystery Cay,2009,f,0,41,1.4,1.612783857,0.380211242,3.713572067,0.336472237,0.029680361,1.648243041,-0.808487486,-0.124567474,1.0305681,1.290422204,0
Mystery Cay,2009,f,0,40,1.3,1.602059991,0.361727836,3.688879454,0.262364264,0.034906865,1.713978975,-1.352557127,-0.470588235,1.212043908,1.670398702,0
Mystery Cay,2009,f,0,45,2,1.653212514,0.477121255,3.80666249,0.693147181,0.037204715,1.536589348,1.367791077,1.951557093,1.291830381,0.645025134,0
Mystery Cay,2009,f,1,41,1.5,1.612783857,0.397940009,3.713572067,0.405465108,0.047409128,1.765974687,-0.808487486,0.221453287,1.646150286,1.970951949,3.703703704
Mystery Cay,2009,f,0,40,1.4,1.602059991,0.380211242,3.688879454,0.336472237,0.05339027,1.845823512,-1.352557127,-0.124567474,1.853828828,2.43250585,0
Mystery Cay,2009,f,1,42,1.7,1.62324929,0.431363764,3.737669618,0.530628251,0.057694354,1.792083013,-0.264417845,0.91349481,2.003276175,2.121867126,3.703703704
Mystery Cay,2009,f,0,41,1.6,1.612783857,0.414973348,3.713572067,0.470003629,0.064442468,1.883706333,-0.808487486,0.567474048,2.237585678,2.651481693,0
Mystery Cay,2009,f,0,43,1.9,1.633468456,0.462397998,3.761200116,0.641853886,0.066134545,1.798075528,0.279651795,1.605536332,2.296338352,2.156505945,0
