rowID,fishID,lake,SL_cm,meanScaleCirculiSpacing,ascendingProcess_cm,bodyDepth_cm,orbitDiameter_cm,headDepth_cm,jawLength_cm,speciesDiagnosticColoration
727,C030,Ejagham,2.99,37.24836351,0.28257001,1.030992833,0.341482654,0.697701309,0.372450989,
728,C031,Ejagham,3.01,33.32492857,0.297007331,1.145220276,0.391564403,0.775753031,0.403889583,
729,C032,Ejagham,3.035,44.16310797,0.323210938,1.06306309,0.358676752,0.772602956,0.344418958,
730,C033,Ejagham,3.145,37.84005588,0.30900856,1.040492424,0.376149539,0.792691601,0.36702707,
731,C034,Ejagham,3.466,40.98549531,0.307689343,1.024071423,0.369989046,0.786997727,0.411166159,
732,C035,Ejagham,3.178,37.96592308,0.324930199,1.182516784,0.374283186,0.890867533,0.396471878,
733,C036,Ejagham,3.726,40.22533333,0.353476488,1.324931066,0.393188085,0.938987129,0.434361393,
734,C037,Ejagham,3.338,40.40581818,0.331755944,1.162108682,0.399865522,0.91311159,0.380848674,
735,C038,Ejagham,2.763,35.30986553,0.22074438,0.904658515,0.355234774,0.575401822,0.355812106,
736,C040,Ejagham,3.004,30.99780375,0.312549945,1.083589267,0.351553859,0.755011211,0.343999337,
737,C042,Ejagham,3.055,32.92255281,0.301054831,0.961305949,0.361542754,0.695120016,0.347571881,
738,C045,Ejagham,2.853,39.58173333,0.289704167,1.08001666,0.352638404,0.685845824,0.346864555,
739,C049,Ejagham,3.37,38.12006667,0.316672667,1.291019168,0.392117186,0.840467305,0.385237121,
740,C050,Ejagham,5.506,51.5072,0.628973256,2.041642204,0.474220455,1.537062963,0.630775053,
741,C051,Ejagham,8.148,46.0610166,0.837712253,2.922957912,0.87416029,1.88409495,0.848458364,
742,C054,Ejagham,3.675,36.33172727,0.363998598,1.348183615,0.418422361,0.950046831,0.495932994,
743,C055,Ejagham,2.8925,38.79408333,0.296368343,1.108654953,0.362655988,0.635069277,0.353247054,
744,C058,Ejagham,3.355,42.2235,0.343169933,1.257571729,0.417426262,0.952327947,0.38752739,
745,C059,Ejagham,3.51,43.02128571,0.338895771,1.364060343,0.434994249,0.816090073,0.440131835,
746,C060,Ejagham,7.636,46.8487016,0.645678273,2.416616101,0.661284613,1.440166339,0.671736939,
747,C062,Ejagham,3.12,32.19888696,0.343507828,1.086805598,0.382363206,0.757448116,0.389731779,
748,C063,Ejagham,2.912,42.61618182,0.282499452,1.111040569,0.381736763,0.712029828,0.382734097,
749,C064,Ejagham,3.23,38.13385714,0.330622689,1.154044575,0.399659463,0.896811743,0.39352534,
750,C066,Ejagham,3.72,37.714625,0.381998334,1.324809044,0.451027912,0.960874335,0.446936578,
751,C067,Ejagham,3.613,33.39739697,0.382925733,1.263327815,0.464223037,0.876300851,0.454336566,
752,C068,Ejagham,4.3,44.546,0.417995218,1.485215329,0.506033663,1.003419026,0.479105128,
753,C069,Ejagham,3.19,38.51369231,0.338231036,1.159384522,0.369375454,0.744859006,0.362306308,
754,C073,Ejagham,6.07,48.89771429,0.519160286,2.031322953,0.65369322,1.3893482,0.610982504,
755,C076,Ejagham,2.96,30.27387098,0.317302639,1.000687489,0.354405617,0.722882779,0.347513562,
756,C078,Ejagham,3.36,29.53108475,0.309507471,1.145252705,0.386162115,0.861867066,0.407528456,
757,C082,Ejagham,3.383,39.11446667,0.327137702,1.144045877,0.367668796,0.757545524,0.411870497,
758,C084,Ejagham,3.765,43.71423064,0.382108356,1.263619178,0.474121672,0.933011341,0.458623844,
759,C087,Ejagham,3.785,38.59253333,0.398368525,1.390378728,0.496752458,1.029091228,0.489425666,
760,C092,Ejagham,3.04,45.49146256,0.288841487,1.023326095,0.351394858,0.749188411,0.339938577,
761,C093,Ejagham,4.19,42.77226667,0.457278705,1.437451532,0.499244327,1.101803179,0.512835214,
762,C094,Ejagham,2.96,33.4520349,0.277651112,1.094826388,0.377586361,0.824546292,0.351679686,
763,C096,Ejagham,3.145,36.14371429,0.310588288,1.1741767,0.407567135,0.818793691,0.423390393,
764,C098,Ejagham,4.342,44.46926667,0.422017635,1.697064484,0.484883,1.080210958,0.510766938,
765,C100,Ejagham,6.348,48.78928571,0.539531803,2.139303457,0.65278722,1.223657376,0.585704823,
766,C101,Ejagham,3.445,39.88006667,0.338210582,1.323539778,0.405934631,0.785497968,0.415317006,
767,C103,Ejagham,2.87,37.62533333,0.265896937,1.063851188,0.332707088,0.784018453,0.355462421,
768,C104,Ejagham,6.725,57.66136109,0.770384154,2.487778605,0.722966547,1.941446471,0.601693338,
769,C105,Ejagham,6.616,52.75079925,0.607834592,2.018919418,0.584032722,1.30953706,0.560629628,
770,C107,Ejagham,2.97,37.05135714,0.322822103,1.110825066,0.345505903,0.715315441,0.341824347,
771,C109,Ejagham,8.846,70.73765833,0.834412394,3.389692825,0.779396369,1.820180939,1.100150783,
772,C110,Ejagham,3.87,44.00978571,0.368560998,1.379805495,0.466297539,0.941724817,0.440506921,
773,C111,Ejagham,2.998,34.34473333,0.308039356,1.117884464,0.351302795,0.681615331,0.371790403,
774,C113,Ejagham,3.113,29.82037826,0.327898401,1.106840193,0.390863222,0.770052014,0.376983688,
775,C115,Ejagham,4.21,45.17593333,0.448237862,1.583029516,0.486355278,1.076622955,0.488890161,
776,C116,Ejagham,3.27,39.959,0.327612919,1.193109879,0.400843731,0.837391512,0.412263427,
777,C118,Ejagham,3.983,42.57738462,0.368391021,1.449783895,0.461240859,1.06528249,0.473970179,
778,C119,Ejagham,2.72,34.10923077,0.285499167,0.901952861,0.32652672,0.623102958,0.351214815,
779,C124,Ejagham,3.06,34.09592308,0.281712627,1.111093185,0.397039049,0.763175117,0.395626333,
780,C131,Ejagham,6.636,42.24636446,0.590554466,2.118912433,0.675805496,1.486682523,0.626472771,
781,C132,Ejagham,4.32,51.70106667,0.477864071,1.587455004,0.558203344,1.102153231,0.55356929,
782,C133,Ejagham,3.96,47.40793333,0.407464111,1.616430419,0.498865802,0.97557963,0.502655972,
783,C134,Ejagham,3.392,40.1905,0.352113626,1.252560819,0.431514732,0.866272844,0.429731901,
784,C135,Ejagham,3.445,43.06561015,0.354366769,1.173463268,0.40703463,0.756939362,0.408506957,
785,C140,Ejagham,3.408,39.15888889,0.354157114,1.20423304,0.421001196,0.972173574,0.40133919,
786,C141,Ejagham,2.995,35.71957143,0.311281924,1.094906488,0.388852805,0.727575891,0.412782865,
787,C143,Ejagham,2.976,32.20563876,0.302597675,0.997122714,0.331757755,0.750310161,0.309346078,
788,C144,Ejagham,3.2,34.19374633,0.29786601,1.038747824,0.370791,0.733904136,0.36168175,
789,C145,Ejagham,2.993,38.04897387,0.297599925,1.020921462,0.346369382,0.74235724,0.36799267,
790,C146,Ejagham,2.91,42.4136,0.287078112,1.06617227,0.357740924,0.624490707,0.370864637,
791,C147,Ejagham,3.02,34.78230769,0.311044688,1.103462823,0.342385804,0.754773219,0.356972879,
792,C148,Ejagham,6.34,56.94255293,0.541329424,1.970830911,0.619710914,1.28376175,0.605158965,
793,C149,Ejagham,3.48,38.7832,0.347896089,1.22507382,0.399279469,0.904657849,0.395529997,
794,C152,Ejagham,2.845,42.43235714,0.281441208,1.048923356,0.361382595,0.623861344,0.364610728,
795,C154,Ejagham,3.16,39.07269826,0.338095434,1.205765558,0.432854081,0.850982159,0.474050868,
796,C155,Ejagham,2.883,33.5838,0.289121614,1.032428563,0.359598009,0.641779918,0.369355694,
797,C156,Ejagham,4.978,40.94233333,0.532256897,1.790401724,0.568344828,1.246551724,0.527612069,
798,C159,Ejagham,3.766,41.37226667,0.407831589,1.416738118,0.455529432,0.995793097,0.43840761,
799,C162,Ejagham,3.355,40.66666667,0.317032003,1.252339327,0.390903675,0.883453086,0.352570727,
800,C163,Ejagham,3.094,34.88445455,0.331762815,1.110159087,0.38578392,0.831324656,0.394260003,
801,C164,Ejagham,3.023,32.7511379,0.299528942,1.003300912,0.354721845,0.698828111,0.345422325,
802,C169,Ejagham,4.734,44.39306667,0.511324129,1.752384397,0.558395129,1.251314617,0.53600209,
803,C170,Ejagham,7.813,42.37208029,0.795331721,2.766739908,0.867692517,1.924718456,0.796883553,
804,C171,Ejagham,2.97,43.03672853,0.303660607,0.993231771,0.389571859,0.691328033,0.3912969,
805,C173,Ejagham,2.882,38.95275,0.299613837,1.028112161,0.355147426,0.735663253,0.384622481,
806,C174,Ejagham,3.716,40.65763962,0.375624529,1.358898009,0.400769193,0.903574086,0.420614893,
807,C178,Ejagham,3.105,36.07133333,0.313650832,1.199889655,0.388134418,0.732257027,0.420939445,
808,C179,Ejagham,3.665,39.92326667,0.3433665,1.247932626,0.423879531,0.852091348,0.420013602,
809,C181,Ejagham,8.753,64.48591667,1.002937037,3.445530341,0.907746105,2.019679797,0.706010035,
810,C183,Ejagham,3.395,39.41392857,0.306214934,1.30916208,0.411497225,0.845831887,0.420733006,
811,C184,Ejagham,6.45,56.60170632,0.661563265,2.428047885,0.720161191,1.545298914,0.693413171,
812,C185,Ejagham,3.025,34.22541667,0.31090137,1.129604532,0.373693876,0.715609198,0.394142133,
813,C187,Ejagham,2.9,38.82326667,0.273638092,1.10562592,0.38170807,0.66225856,0.369702766,
814,C188,Ejagham,3.36,31.75393333,0.34171067,1.308879711,0.447548261,0.850535428,0.46718222,
815,C191,Ejagham,3.14,36.50858697,0.310451629,1.062419908,0.373594556,0.694500886,0.386351069,
816,C193,Ejagham,2.816,40.77178571,0.262712902,1.024811547,0.353075556,0.629396766,0.348743277,
817,C194,Ejagham,3.745,41.418125,0.395298411,1.348714423,0.46255138,0.846180289,0.476160046,
818,C197,Ejagham,4.3,40.886,0.445475961,1.542563365,0.496969663,1.067662555,0.547844858,
819,C199,Ejagham,5.2,51.08467536,0.50138632,2.005488307,0.537237881,1.384432198,0.558441928,
820,C200,Ejagham,3.1,39.06880312,0.320093191,1.129797161,0.365086996,0.764466643,0.342708089,
821,C204,Ejagham,3.333,36.44329836,0.350476166,1.069006208,0.400093084,0.890218094,0.415329236,
822,C206,Ejagham,5.555,54.59533333,0.57544929,2.205920056,0.605827675,1.485728436,0.634394613,
823,C207,Ejagham,2.875,38.5526,0.290413781,1.099736462,0.364624174,0.635326344,0.354526761,
824,C212,Ejagham,3.668,42.03292308,0.349905271,1.345699728,0.461758714,0.907867673,0.316702255,
825,C214,Ejagham,3.213,29.70190873,0.310398121,1.13604763,0.393081359,0.776488608,0.412888218,
826,C216,Ejagham,3.086,31.28575574,0.304238233,1.046158814,0.392935793,0.724406111,0.437314568,
827,C217,Ejagham,6.678,45.02410831,0.60981248,2.125430428,0.602468195,1.323299506,0.515657652,
828,C219,Ejagham,5.568,54.69513333,0.565821098,2.075351066,0.619382477,1.325028183,0.67799366,
829,C220,Ejagham,3.55,39.67283333,0.328171957,1.298537168,0.422062329,0.854111376,0.448128518,
830,C221,Ejagham,2.815,29.31818923,0.283918812,0.954763598,0.348124251,0.710384419,0.323148229,
831,C222,Ejagham,3.295,35.21186667,0.335347271,1.110499213,0.400594859,0.788775216,0.397460758,
832,C223,Ejagham,3.9,38.17033333,0.396839505,1.426051004,0.431851832,1.032781679,0.447866232,
833,C224,Ejagham,3.448,43.38953333,0.44223866,1.437861597,0.481821127,1.14439418,0.518400782,
834,C226,Ejagham,3.945,45.544,0.379600112,1.381843445,0.43764672,0.912133888,0.432825613,
835,C228,Ejagham,4.668,52.42940087,0.465265506,1.829509835,0.541711087,1.216721226,0.482363336,
836,C229,Ejagham,8.148,49.86239972,0.660474467,2.575777821,0.823206144,1.605643507,0.785023722,
837,C230,Ejagham,2.91,35.78188094,0.300612932,0.927472315,0.367676577,0.607368862,0.366773275,
838,C232,Ejagham,3.496,41.78954545,0.349992616,1.320843127,0.42827114,0.956547663,0.463759815,
839,C233,Ejagham,3.474,35.35180391,0.379872827,1.301765612,0.440344627,0.911085185,0.426381951,
840,C235,Ejagham,5.313,40.62575489,0.458489089,1.637497812,0.516992424,0.968879689,0.484002183,
841,C237,Ejagham,3.15,39.83225,0.304555139,1.136362676,0.398522224,0.844944735,0.380216893,
842,C239,Ejagham,3.94,45.84635714,0.382518705,1.461127,0.467743916,1.16720405,0.492543553,
843,C240,Ejagham,3.673,42.72413333,0.36711056,1.259544875,0.438187931,0.846381876,0.489895064,
844,C241,Ejagham,3.153,37.9924,0.295471193,1.176250653,0.397695594,0.773384525,0.324452253,
845,C242,Ejagham,3.583,39.71773068,0.332373888,1.257122124,0.424481881,0.987759787,0.45140865,
846,C247,Ejagham,3.626,46.62475,0.351200777,1.424625049,0.414706157,0.916396277,0.465695845,
847,C248,Ejagham,6.61,73.92985714,0.68630625,2.569510417,0.738161458,1.6751875,0.68125,
848,C249,Ejagham,3.775,47.86092308,0.386063929,1.419112001,0.523757571,0.987581506,0.51853506,
849,C252,Ejagham,3.29,43.49446693,0.290828963,1.086525175,0.401074214,0.779333789,0.435114486,
850,C255,Ejagham,3.645,41.39733333,0.432526238,1.318568041,0.451286837,0.903823921,0.471980548,
851,C256,Ejagham,3.22,38.34308333,0.324581001,1.216918385,0.411189858,0.790741499,0.42134098,
852,C257,Ejagham,5.785,52.726,0.580671454,2.250588878,0.646589473,1.471716697,0.578491557,
853,C258,Ejagham,4.255,38.88384615,0.494164883,1.579538995,0.550216324,1.196573269,0.572472189,
854,C262,Ejagham,8.628,69.68525233,0.823748744,3.437708052,0.76330327,1.932968263,1.106065609,
855,C263,Ejagham,3.102,27.75888301,0.303916431,1.075603912,0.374465909,0.786651373,0.358194049,
856,C265,Ejagham,6.185,59.55083333,0.639552607,2.316450592,0.654904828,1.595654938,0.70938777,
857,C271,Ejagham,3.875,41.88766667,0.404415052,1.439027623,0.452403045,0.990548815,0.416974054,
858,C273,Ejagham,3.623,29.42988359,0.272385717,1.284331813,0.425447672,1.00253677,0.465814457,
859,C274,Ejagham,3.456,41.62845799,0.34536728,1.23365975,0.437911559,0.90209732,0.446462273,
860,C280,Ejagham,3.07,33.41105945,0.318492634,0.961163435,0.372147666,0.693197697,0.387053604,
861,C286,Ejagham,3.071,26.05619664,0.304498407,1.055165874,0.376015618,0.73474758,0.375917367,
862,C287,Ejagham,3.306,36.54785714,0.332164842,1.285011157,0.41657776,0.837969728,0.420394902,
863,C288,Ejagham,3.255,33.67226667,0.331168609,1.231957567,0.395547613,0.821280964,0.415738611,
864,C290,Ejagham,3.29,40.59373333,0.30476521,1.235607754,0.416512756,0.788216024,0.423814148,
865,C291,Ejagham,3.13,39.1848,0.308475341,1.183937685,0.397780563,0.725388314,0.417654203,
866,C292,Ejagham,3.53,40.27928571,0.332145442,1.273491825,0.424038127,0.883591151,0.429920859,
867,C293,Ejagham,4.03,41.235,0.402250158,1.538227942,0.502737561,1.024035598,0.518153853,
868,C296,Ejagham,6.64,49.18820957,0.765907005,2.308778499,0.800222388,1.703890236,0.796586452,
869,C299,Ejagham,2.98,37.972,0.310188655,1.108989165,0.366623964,0.678138942,0.313575526,
870,C300,Ejagham,4.33,44.343,0.444410198,1.599219863,0.534444254,1.148382631,0.500217266,
871,C301,Ejagham,3.415,39.09514286,0.361798542,1.295390871,0.424771117,0.928188539,0.415062197,
872,C302,Ejagham,2.69,35.67276923,0.264239654,1.006208905,0.338843919,0.623311217,0.363890665,
873,C304,Ejagham,3.01,41.25591667,0.293524454,1.129129813,0.346498467,0.669000839,0.38256801,
874,C305,Ejagham,3.482,42.9432,0.350221303,1.163439249,0.414867488,0.88833508,0.435898821,
875,C306,Ejagham,5.763,49.29733333,0.594245627,2.054589423,0.630195328,1.500958832,0.684240924,
876,C310,Ejagham,3.576,41.1515,0.370041815,1.294209534,0.4400051,0.909078299,0.45138405,
877,C311,Ejagham,4.31,44.28185714,0.456057032,1.568513582,0.512150909,1.109276885,0.534996637,
878,C312,Ejagham,3.955,33.91816667,0.4426276,1.487064914,0.434536533,1.026988675,0.415791448,
879,C313,Ejagham,4.03,40.8722,0.390366773,1.531330426,0.481647799,1.095407651,0.485277368,
880,C314,Ejagham,3.01,42.2414,0.280825442,1.068213914,0.378361645,0.731455228,0.313979358,
881,C317,Ejagham,4.755,31.88445455,0.466734468,1.626895178,0.598277841,1.212564785,0.636347362,
882,C318,Ejagham,3.39,40.27172727,0.352258333,1.31283614,0.43324119,0.852918229,0.453073916,
883,C319,Ejagham,4.91,57.2722,0.499849044,1.81149121,0.54894989,1.322216803,0.515655264,
884,C320,Ejagham,3.34,36.47185714,0.339034776,1.253333201,0.407378388,0.786997963,0.443391424,
885,C325,Ejagham,5.375,33.21435603,0.416537769,1.58724037,0.542656658,1.114722839,0.538740492,
886,C329,Ejagham,5.985,55.32080003,0.532934096,1.944408768,0.593293263,1.217058703,0.539018755,
887,C330,Ejagham,2.453,35.6096,0.257669829,0.899053157,0.318085604,0.540626649,0.322583857,
888,C332,Ejagham,6.24,34.40192771,0.726783623,1.945915538,0.60623853,1.237893014,0.534013367,
889,C333,Ejagham,2.646,42.906,0.295880187,1.098531891,0.362862575,0.674891075,0.353986985,
890,C334,Ejagham,7.785,53.83879993,0.662749214,2.503832129,0.757128186,1.494116613,0.651312002,
891,C337,Ejagham,3.305,38.99733333,0.357826039,1.224249009,0.400654074,0.930405801,0.409377643,
892,C339,Ejagham,6.452,63.17889028,0.636370556,2.409028419,0.70516227,1.530351218,0.654184419,
893,C341,Ejagham,5.715,65.29066667,0.616018761,2.248408766,0.717408954,1.681562486,0.672784094,
894,C343,Ejagham,3.985,44.21653846,0.433507254,1.551765425,0.481709558,1.047031241,0.469661143,
895,C344,Ejagham,3.035,33.98245455,0.331230102,1.065711931,0.368043353,0.701318697,0.387236652,
896,C345,Ejagham,3.703,39.26953333,0.40015845,1.421079069,0.432049033,1.061958427,0.419180879,
897,C346,Ejagham,3.07,28.15322196,0.301479882,1.012890848,0.380887929,0.794186363,0.400462457,
898,C348,Ejagham,4.835,39.57977778,0.358216296,1.559306128,0.447224325,0.977727255,0.517140167,
899,C349,Ejagham,3.7,40.81096934,0.376261528,1.314736871,0.47123461,0.913480662,0.440565942,
900,C351,Ejagham,8.78,62.80122694,0.860890239,3.290114279,0.794417688,2.114497813,1.20535695,
901,C352,Ejagham,3.6,40.11322222,0.335907853,1.438387322,0.40986043,0.874310983,0.42415303,
902,C354,Ejagham,9.515,49.0781266,0.960296699,3.130577405,0.975863642,2.015652666,0.842132822,
903,C355,Ejagham,3.545,44.07333333,0.344213018,1.383383754,0.442868239,0.939510032,0.453457921,
904,C357,Ejagham,3.23,41.11433333,0.358100516,1.196925156,0.410440431,0.797021709,0.398927135,
905,C358,Ejagham,2.8,34.0958,0.278397563,1.044626327,0.344165347,0.634919743,0.352067341,
906,C359,Ejagham,3.638,39.6822,0.340883134,1.342515711,0.412221639,0.879809324,0.432387096,
907,C361,Ejagham,3.045,32.17607692,0.305883766,1.118726429,0.369813483,0.73443979,0.389053018,
908,C363,Ejagham,6.78,53.61331557,0.652605059,2.551821642,0.72814424,1.640466753,0.896679258,
909,C366,Ejagham,5.463,40.13056385,0.515492772,1.762786057,0.556669784,1.119540502,0.537196907,
910,C367,Ejagham,3.285,39.77049773,0.3066498,0.998167291,0.35991749,0.882864779,0.401900131,
911,C368,Ejagham,3.085,33.72965227,0.316746391,1.037267365,0.369420351,0.700490392,0.421790953,
912,C369,Ejagham,3.22,35.22142857,0.325968596,1.256454645,0.404447878,0.825656786,0.422429669,
913,C371,Ejagham,3.94,40.3754,0.407617229,1.458499667,0.466313482,0.969739602,0.452225251,
914,C372,Ejagham,3.663,41.99813333,0.402235809,1.401497645,0.454464587,0.993289626,0.476256296,
915,C374,Ejagham,6.385,44.6338101,0.597246059,2.071795044,0.585398631,1.277789557,0.548635199,
916,C376,Ejagham,6.16,50.8018,0.614384759,2.129974595,0.741506647,1.519683776,0.816194212,
917,C377,Ejagham,3.483,41.49646667,0.335303153,1.281781726,0.417387229,0.843595317,0.417559353,
918,C379,Ejagham,3.695,46.16033333,0.42005445,1.613930701,0.501696471,1.0324302,0.494003973,
919,C382,Ejagham,2.688,35.2376,0.278236771,1.011472902,0.332180691,0.550843036,0.345631084,
920,C384,Ejagham,3.246,41.98922222,0.309717985,1.159682688,0.393591538,0.868660038,0.376914701,
921,C385,Ejagham,2.835,41.05957143,0.308093617,1.08036352,0.370505287,0.790704736,0.374995797,
922,C387,Ejagham,3.706,41.68337189,0.366670278,1.343189623,0.455060941,0.991279104,0.429125153,
923,C395,Ejagham,3.035,42.34541667,0.286550318,1.168307225,0.383195706,0.683600825,0.401192254,
924,C397,Ejagham,3.135,33.75966667,0.310414475,1.1846812,0.380451213,0.941915228,0.401378886,
925,C400,Ejagham,3.656,42.04133333,0.416046609,1.350176402,0.482165375,1.086373089,0.497191393,
926,C406,Ejagham,3.503,36.50946154,0.34074188,1.389057961,0.446130749,0.877955507,0.492863418,
927,C407,Ejagham,3.14,31.8999113,0.310557367,1.015684938,0.368508061,0.769767915,0.329920696,
928,C408,Ejagham,9.195,75.92598278,0.907308963,3.550458749,0.829241442,2.008139904,1.153565401,
929,C411,Ejagham,4.53,45.27228571,0.471199875,1.631157394,0.53716113,1.219241777,0.527268521,
930,C412,Ejagham,3.095,38.9482,0.313846314,1.148220263,0.353650582,0.783176864,0.351244508,
931,C413,Ejagham,3.19,32.81813333,0.327412337,1.153534861,0.390981199,0.731175842,0.425264418,
932,C414,Ejagham,4.673,38.82546667,0.462470394,1.781649577,0.568255403,1.2036221,0.540530637,
933,C417,Ejagham,3.536,39.0175,0.375387205,1.330653245,0.441466928,0.999101242,0.466147696,
934,C418,Ejagham,2.76,36.38875,0.27176802,0.961606156,0.322094705,0.686852779,0.333758937,
935,C425,Ejagham,3.355,36.27014286,0.338144724,1.272588729,0.450410812,0.85191568,0.445356348,
936,C429,Ejagham,7.996,59.978203,0.70114426,2.760489246,0.787521235,1.521972563,0.665342671,
937,C431,Ejagham,4.061,48.08464286,0.451060604,1.596661929,0.505544107,0.985344543,0.535939763,
938,C432,Ejagham,4.015,28.5905,0.429789134,1.349659804,0.559592014,1.008830677,0.618022396,
939,C433,Ejagham,3.79,43.75206667,0.364728339,1.41003232,0.45061784,0.942732557,0.49118486,
940,C438,Ejagham,6.583,52.61281382,0.668832337,2.205150177,0.6881312,1.50690293,0.658760721,
941,C440,Ejagham,3.655,41.71513333,0.38793278,1.366237177,0.457141634,0.937909061,0.440428502,
942,C441,Ejagham,3.11,31.276489,0.311184989,1.084573436,0.369094495,0.801447833,0.369159286,
943,C442,Ejagham,3.21,39.87733333,0.322474485,1.196832108,0.386200122,0.769191203,0.414527078,
944,C446,Ejagham,3.208,38.68557143,0.336339484,1.172165668,0.392945965,0.708650385,0.408235164,
945,C447,Ejagham,3.98,37.38285714,0.414659187,1.498362905,0.391393019,0.942149261,0.465414167,
946,C449,Ejagham,3.093,36.80284912,0.315475658,1.049082566,0.395293106,0.801831955,0.462225978,
947,C450,Ejagham,4.17,46.95,0.428221931,1.571201244,0.422035416,1.024509305,0.430487618,
948,C451,Ejagham,3.316,39.30046667,0.34474257,1.195926139,0.386559326,0.9252576,0.422870004,
949,C453,Ejagham,3.23,29.25727605,0.313703784,1.101268667,0.400794546,0.727620797,0.424138723,
950,C454,Ejagham,3.315,34.31025,0.36868081,1.168140879,0.399218873,0.934210359,0.462858769,
951,C455,Ejagham,4.062,37.82953333,0.412062803,1.441459415,0.489427077,0.943512174,0.484170721,
952,C457,Ejagham,3.12,42.74744584,0.326216354,1.083158771,0.323977431,0.794769063,0.390145591,
953,C459,Ejagham,3.05,38.13186667,0.323857991,1.135072285,0.336697919,0.717534621,0.347925586,
954,C461,Ejagham,2.49,36.06466667,0.261508839,0.832807785,0.299606337,0.525671135,0.299020495,
955,C462,Ejagham,4.082,38.29893333,0.435895569,1.518395654,0.468211116,1.122609904,0.479197076,
956,C463,Ejagham,2.91,38.70133333,0.306551116,1.062546514,0.350034273,0.750750343,0.386807188,
957,C464,Ejagham,2.806,31.99165931,0.269198598,0.999457313,0.330990839,0.713869188,0.355099706,
958,C466,Ejagham,3.6,34.925,0.396000159,1.340545409,0.471655959,0.879759069,0.490119067,
959,C468,Ejagham,3.3,38.74878571,0.323761861,1.171079649,0.400156245,0.763881589,0.385524859,
960,C469,Ejagham,3.25,35.33533333,0.385890106,1.226111675,0.390396356,0.837183695,0.384866245,
961,C471,Ejagham,5.07,38.77322956,0.481775448,1.50259388,0.4879205,1.060073551,0.471793568,
962,C472,Ejagham,3.305,36.773383,0.320448913,1.064626238,0.420605815,0.907938588,0.445082177,
963,C474,Ejagham,2.77,41.47003054,0.264011459,1.057083645,0.325738261,0.742651244,0.336414666,
964,C478,Ejagham,3.485,41.09066667,0.376969331,1.318984561,0.42442948,0.849207503,0.393877428,
965,C479,Ejagham,3.103,35.79981818,0.315175168,1.14566597,0.384854428,0.707773848,0.380628193,
966,C480,Ejagham,3.455,48.453,0.308735605,1.305892261,0.424419935,0.863444679,0.428445586,
967,C482,Ejagham,2.92,33.90539103,0.281907651,0.971823024,0.340824516,0.748829041,0.365355516,
968,C484,Ejagham,3.455,38.29484615,0.341390815,1.214644174,0.510162449,0.910965323,0.431131521,
969,C485,Ejagham,3.075,40.21306667,0.31942674,1.184030881,0.368856725,0.716673769,0.400339985,
970,C486,Ejagham,3.046,34.58041656,0.274174234,0.978681204,0.373539659,0.712667515,0.382537839,
971,C489,Ejagham,3.902,44.44066667,0.412719525,1.427204954,0.465686154,1.217744681,0.524084089,
972,C490,Ejagham,3.115,44.19905362,0.299038027,1.201662227,0.386571595,0.833578885,0.411341658,
973,C492,Ejagham,3.052,32.35138993,0.295265179,1.127529755,0.377184118,0.761735487,0.396176088,
974,C493,Ejagham,3.18,37.29271429,0.317131652,1.14671386,0.395949373,0.83881711,0.417368036,
975,C495,Ejagham,3.2,32.7212,0.310849709,1.158883734,0.39821825,0.739674309,0.402848435,
976,C496,Ejagham,2.765,30.9448743,0.25699768,0.956596689,0.349891967,0.71844654,0.378376885,
977,C500,Ejagham,3.253,40.18208813,0.306029017,1.015817471,0.390510685,0.798646285,0.37831861,
978,C502,Ejagham,3.71,39.19223635,0.365408256,1.244859793,0.427343975,0.82747404,0.453026581,
979,C505,Ejagham,3,34.46273333,0.316613305,1.099451806,0.389462034,0.714784922,0.373047107,
980,C506,Ejagham,3.53,39.8672,0.370296918,1.294782782,0.410198968,0.884355535,0.445787088,
981,C509,Ejagham,3.63,39.2888,0.351871061,1.385068434,0.416218937,0.871827284,0.420219939,
982,C510,Ejagham,3.695,34.17706667,0.434609028,1.316843847,0.409244663,0.987626946,0.47064327,
983,C518,Ejagham,3.81,41.52755813,0.385141091,1.29151032,0.486159488,0.938380869,0.431606704,
984,C519,Ejagham,3.712,41.24753333,0.391632181,1.398325846,0.473119811,1.043934908,0.41306008,
985,C522,Ejagham,3.49,37.7035,0.362890968,1.361107935,0.478313091,0.881489642,0.462392221,
986,C523,Ejagham,3.133,40.53731797,0.307357211,1.078288832,0.373354625,0.699017212,0.366048361,
987,C525,Ejagham,3.405,36.3554,0.350958081,1.222169082,0.43208445,0.896892874,0.450950167,
988,D001,Ejagham,7.705,41.00027457,0.826371376,2.761957518,0.769216502,1.704447465,0.758816056,
989,D003,Ejagham,3.815,38.57725,0.415113031,1.247779415,0.470475883,0.969129197,0.508792828,
990,D008,Ejagham,3.2,30.54504033,0.354234675,1.01473306,0.414317668,0.712472149,0.405984982,
991,D011,Ejagham,3.776,42.64514286,0.410808313,1.310025783,0.438687375,1.045920908,0.437827357,
992,D014,Ejagham,4.712,42.0838,0.48593834,1.769730492,0.584766744,1.378503531,0.591635494,
993,D018,Ejagham,3.79,36.67106667,0.478719245,1.408105293,0.433966698,1.022141263,0.463881776,
994,D026,Ejagham,4.155,44.86861538,0.401444499,1.458983687,0.509257609,1.026863184,0.530319987,
