Site,Species,ID,RelFitness,stdRGR,stdSLA,stdRMR,stdN,stdDELTA
TH,STMI,454,1.066656369,-0.219815533,-0.494003553,-0.440042541,-0.061348866,0.225230644
TH,STMI,455,1.073658185,-0.580160963,0.626232598,-0.086211825,-0.405006814,0.792549262
TH,STMI,457,0.683738306,-1.328850845,-0.857977332,0.585031872,-0.478020964,0.670085936
TH,STMI,459,0.696966444,-1.350141068,-1.104249901,0.965247367,-0.088378143,-1.204082216
TH,STMI,460,0.934367991,0.763117566,-0.855186395,0.12572651,0.564536854,-1.105194421
TH,STMI,461,0.238587152,-1.501781294,-0.210651034,0.068652258,.,.
TH,STMI,463,0.907604262,-0.711282083,0.042635239,-0.371067619,0.272129224,0.322587878
TH,STMI,464,1.082312288,-0.36322354,-0.045732814,0.225221435,0.45396254,-0.595574628
TH,STMI,465,0.837888392,-0.316457263,2.224863252,0.004732876,0.293015483,2.097199821
TH,STMI,466,0.880254718,-0.748375375,0.610400883,-0.121595168,0.484677628,0.459826196
TH,STMI,467,0.967948951,-1.106346279,-0.096934694,-0.113819011,-0.469596254,-0.060007541
TH,STMI,468,0.680489899,-0.36322354,1.227020581,-0.025002292,0.292839969,1.182433277
TH,STMI,469,1.411169167,0.214807168,-0.228814094,-0.43817171,-0.067316369,-0.71673331
TH,STMI,471,1.238651657,-0.826966656,-0.457164745,-1.077458196,-1.206056289,0.215161275
TH,STMI,472,0.748660087,-0.458805012,-1.205201848,0.167924989,-0.051169009,0.471885051
TH,STMI,473,1.118870841,0.9689566,-0.774364212,-1.132935869,1.298890712,-0.919526211
TH,STMI,474,1.117257803,-0.340564456,-0.537772237,0.720884172,-0.872227169,0.35029044
TH,STMI,475,0.749109843,-0.638461259,0.141768408,0.05528757,0.315130346,0.610845102
TH,STMI,476,0.854029752,0.626986405,0.430095237,1.723098692,0.390601703,2.198745047
TH,STMI,479,0.268829612,0.1277199,.,.,0.240361048,2.358370057
TH,STMI,480,1.136612962,1.526579132,0.802709388,-0.215731391,0.725111324,-0.212394035
TH,STMI,481,0.884599953,-1.328850845,5.157090781,-1.093324629,-0.791249593,-0.301875651
TH,STMI,482,0.672794321,-0.638461259,1.460235379,-0.246256885,0.690008367,.
TH,STMI,484,1.338834463,0.1277199,-0.364900971,-0.258766675,0.788292768,-0.983648655
TH,STMI,485,1.269275645,0.078204029,-0.026874426,-0.908434037,0.962436871,-1.458850397
TH,STMI,486,0.907024971,1.002379691,-0.523581311,-0.746048811,0.230570188,-0.589608493
TH,STMI,487,1.522152136,1.318064791,-1.150372516,-1.826232718,1.482796041,-2.361955635
TH,STMI,490,1.280954425,-0.38109282,-0.210566274,-0.615896277,0.819351466,-0.130216481
TH,STMI,491,1.33541102,-1.780583236,-1.132659223,-0.904364835,-1.009570221,-1.868880469
TH,STMI,492,1.095087454,2.85069118,0.503348455,-1.556144024,1.413073145,-2.806180093
TH,STMI,493,1.336907294,0.71821083,-0.603447573,-0.603669503,0.506781179,-0.320463409
TH,STMI,494,0.996182567,0.494790556,2.368699126,-1.201606203,0.57612083,2.452539127
TH,STMI,495,1.444781315,-0.349224081,0.257066371,0.569769663,0.397797809,0.386378865
TH,STMI,496,1.015779343,1.202085398,0.191174015,-1.376357465,-0.36744665,0.474017655
TH,STMI,497,1.321840354,-0.026599791,-0.547448259,-0.657040223,0.470285415,-0.396703115
TH,STMI,498,1.08337957,0.763117566,-0.484933322,0.276330349,0.846238083,0.695383837
TH,STMI,499,1.090937213,-0.607784126,0.512925232,-0.536357863,5.328885672,.
TH,STMI,500,1.056848781,1.174061149,0.777495663,-0.469990935,-0.560863942,0.284413713
TH,STMI,661,0.744131356,0.547220037,-0.027859441,1.071665435,-0.057487541,-0.289578334
TH,STMI,662,0.631636902,-1.106346279,0.677772461,1.506282829,-2.657388039,-3.282457704
TH,STMI,663,0.634119874,1.285205381,-0.435172418,0.363387852,-0.511193258,1.163281498
TH,STMI,664,0.833292962,0.422346388,-0.171207082,0.661015779,-0.958755958,-0.189198246
TH,STMI,665,0.727816553,-1.574965401,-0.543759477,0.456575288,-1.765421906,-1.282893173
TH,STMI,666,0.936243846,0.48638838,-0.349121716,0.41620971,0.203502943,-0.380499387
TH,STMI,668,1.416630173,0.510150579,-0.321486661,-0.000955975,-1.018079955,-1.180863967
TH,STMI,669,0.982342449,1.285205381,1.547529546,-0.358875753,-0.756387412,1.270476867
TH,STMI,670,1.033549277,0.332611743,0.390824884,0.245563159,-0.048536287,0.343470351
TH,STMI,671,0.635354967,0.170521273,1.016214729,-0.321542713,0.890292294,0.705732313
TH,STMI,672,1.096973775,0.763117566,-0.301653205,0.059510937,-0.233528869,0.838063869
TH,STMI,673,1.265546945,1.537793546,-0.156109942,-0.181576307,-0.568586592,0.409571901
TH,STMI,674,1.227994617,0.863657654,-0.188208791,-0.319456797,-0.025017306,0.701884197
TH,STMI,675,1.183114413,1.276521816,-0.677227364,-0.047593079,0.597533634,-0.61341852
TH,STMI,676,1.020674882,0.062595253,-0.887050687,-0.507030518,-0.805005007,-1.238263541
TH,STMI,677,1.001350004,1.285205381,-0.560478863,0.848903573,-0.187368481,-0.374853111
TH,STMI,678,0.892834784,0.88432354,-0.366977491,1.252578291,1.521092428,0.393134106
TH,STMI,679,1.134153315,1.973591768,-0.657385524,0.491651989,-0.061173351,-0.022051093
